ID транзакции;Категория;Сумма покупки;Кешбэк
-25232578_16105175;Продукты, супермаркеты;1506;30,12
-25232578_16105186;Продукты, супермаркеты;1139,93;22,8
-25232578_16105196;Продукты, супермаркеты;2233,47;44,67
-25232578_16105257;Продукты, супермаркеты;1117,13;134,06
-25232578_16105279;Продукты, супермаркеты;1163,07;23,26
-25232578_16105357;Продукты, супермаркеты;1132,27;22,65
-25232578_16105409;Продукты, супермаркеты;1745,53;34,91
-25232578_16105475;Продукты, супермаркеты;831,6;16,63
-25232578_16105516;Продукты, супермаркеты;956,73;19,13
-25232578_16105544;Продукты, супермаркеты;1428,33;28,57
-25232578_16105619;Продукты, супермаркеты;1680,13;201,62
-25232578_16105649;Продукты, супермаркеты;1192,4;23,85
-25232578_16105729;Продукты, супермаркеты;1091,6;130,99
-25232578_16105789;Продукты, супермаркеты;852,47;17,05
-25232578_16105851;Продукты, супермаркеты;1060,93;21,22
-25232578_16105887;Продукты, супермаркеты;627,47;12,55
-25232578_16105926;Продукты, супермаркеты;520,6;26,03
-25232578_16105931;Продукты, супермаркеты;946,4;18,93
-25232578_16105961;Продукты, супермаркеты;575,8;28,79
-25232578_16105998;Продукты, супермаркеты;819,73;16,39
-25232578_16106077;Продукты, супермаркеты;938,67;112,64
-25232578_16106095;Продукты, супермаркеты;733,07;14,66
-25232578_16106130;Продукты, супермаркеты;737,53;14,75
-25232578_16106172;Продукты, супермаркеты;678,07;13,56
-25232578_16106192;Продукты, супермаркеты;838,07;16,76
-25232578_16106227;Продукты, супермаркеты;884,47;61,91
-25232578_16106284;Продукты, супермаркеты;812,8;16,26
-25232578_16106332;Продукты, супермаркеты;1162,6;23,25
-25232578_16106394;Продукты, супермаркеты;632,13;31,61
-25232578_16106506;Продукты, супермаркеты;667,2;13,34
-25232578_16106562;Продукты, супермаркеты;834,33;100,12
-25232578_16106609;Продукты, супермаркеты;1292,4;25,85
-25232578_16106671;Продукты, супермаркеты;771,53;15,43
-25232578_16106729;Продукты, супермаркеты;620,6;74,47
-25232578_16106749;Продукты, супермаркеты;480,6;24,03
-25232578_16106780;Продукты, супермаркеты;546,2;27,31
-25232578_16106790;Продукты, супермаркеты;1269,67;25,39
-25232578_16106845;Продукты, супермаркеты;797,8;15,96
-25232578_16106932;Продукты, супермаркеты;462,13;9,24
-25232578_16106939;Продукты, супермаркеты;835,07;16,7
-25232578_16107002;Продукты, супермаркеты;1074,13;21,48
-25232578_16107132;Продукты, супермаркеты;641,93;32,1
-25232578_16107210;Продукты, супермаркеты;1028,53;123,42
-25232578_16107246;Продукты, супермаркеты;958,6;19,17
-25232578_16107306;Продукты, супермаркеты;3901,13;195,06
-25232578_16107308;Продукты, супермаркеты;810,33;16,21
-25232578_16107437;Продукты, супермаркеты;614,6;12,29
-25232578_16107502;Продукты, супермаркеты;519,6;10,39
-25232578_16107505;Продукты, супермаркеты;758,33;15,17
-25232578_16107550;Продукты, супермаркеты;837,47;100,5
-25232578_16107599;Продукты, супермаркеты;754,13;15,08
-25232578_16107644;Продукты, супермаркеты;636;12,72
-25232578_16107645;Продукты, супермаркеты;697,13;13,94
-25232578_16107697;Продукты, супермаркеты;414,67;8,29
-25232578_16107699;Продукты, супермаркеты;680,2;13,6
-25232578_16107762;Продукты, супермаркеты;604,13;72,5
-25232578_16107813;Продукты, супермаркеты;686;34,3
-25232578_16107815;Продукты, супермаркеты;766,6;15,33
-25232578_16107849;Продукты, супермаркеты;746,07;37,3
-25232578_16107870;Продукты, супермаркеты;676,8;13,54
-25232578_16107918;Продукты, супермаркеты;641,6;12,83
-25232578_16107971;Продукты, супермаркеты;456,6;9,13
-25232578_16107973;Продукты, супермаркеты;901,73;18,03
-25232578_16108009;Продукты, супермаркеты;752,8;15,06
-25232578_16108046;Продукты, супермаркеты;825,93;99,11
-25232578_16108080;Продукты, супермаркеты;675,33;13,51
-25232578_16108081;Продукты, супермаркеты;1052,67;21,05
-25232578_16108128;Продукты, супермаркеты;893,53;17,87
-25232578_16108198;Продукты, супермаркеты;544,93;27,25
-25232578_16108213;Продукты, супермаркеты;671,13;13,42
-25232578_16108235;Продукты, супермаркеты;471,73;9,43
-25232578_16108250;Продукты, супермаркеты;869,2;104,3
-25232578_16108313;Продукты, супермаркеты;779,93;15,6
-25232578_16108338;Продукты, супермаркеты;7292,27;875,07
-25232578_16108385;Продукты, супермаркеты;906;18,12
-25232578_16108397;Продукты, супермаркеты;605,33;30,27
-25232578_16108425;Продукты, супермаркеты;1209,6;24,19
-25232578_16108430;Продукты, супермаркеты;583,73;11,67
-25232578_16108436;Продукты, супермаркеты;755,6;15,11
-25232578_16108452;Продукты, супермаркеты;981,13;19,62
-25232578_16108481;Продукты, супермаркеты;854,27;17,09
-25232578_16108501;Продукты, супермаркеты;811,27;97,35
-25232578_16108576;Продукты, супермаркеты;844,13;16,88
-25232578_16108629;Продукты, супермаркеты;655,2;32,76
-25232578_16108674;Продукты, супермаркеты;1332,67;159,92
-25232578_16108766;Продукты, супермаркеты;1379,67;68,98
-25232578_16108807;Продукты, супермаркеты;957,2;114,86
-25232578_16108875;Продукты, супермаркеты;938,47;18,77
-25232578_16108926;Продукты, супермаркеты;579,67;28,98
-25232578_16108963;Продукты, супермаркеты;1561,8;31,24
-25232578_16109019;Продукты, супермаркеты;1922,93;38,46
-25232578_16109096;Продукты, супермаркеты;636,47;12,73
-25232578_16109148;Продукты, супермаркеты;548;27,4
-25232578_16109191;Продукты, супермаркеты;801,53;96,18
-25232578_16109244;Продукты, супермаркеты;774,67;38,73
-25232578_16109258;Продукты, супермаркеты;492,27;24,61
-25232578_16109259;Продукты, супермаркеты;687,07;13,74
-25232578_16109296;Продукты, супермаркеты;922,6;110,71
-25232578_16109329;Продукты, супермаркеты;4322,47;216,12
-25232578_16109334;Продукты, супермаркеты;1210,33;24,21
-25232578_16109373;Продукты, супермаркеты;874,27;17,49
-25232578_16109406;Продукты, супермаркеты;1139,73;136,77
-25232578_16109448;Продукты, супермаркеты;588,6;11,77
-25232578_16109485;Продукты, супермаркеты;606,27;12,13
-25232578_16109517;Продукты, супермаркеты;782,27;39,11
-25232578_16109545;Продукты, супермаркеты;490,6;9,81
-25232578_16109572;Продукты, супермаркеты;504,93;10,1
-25232578_16109584;Продукты, супермаркеты;893,2;107,18
-25232578_16109596;Продукты, супермаркеты;684,67;13,69
-25232578_16109613;Продукты, супермаркеты;526,13;10,52
-25232578_16109645;Продукты, супермаркеты;504,47;60,54
-25232578_16109684;Продукты, супермаркеты;634,33;31,72
-25232578_16109717;Продукты, супермаркеты;535,33;64,24
-25232578_16109725;Продукты, супермаркеты;1050,27;21,01
-25232578_16109751;Продукты, супермаркеты;835,4;16,71
-25232578_16109781;Продукты, супермаркеты;1097,27;21,95
-25232578_16109800;Продукты, супермаркеты;689,2;13,78
-25232578_16109823;Продукты, супермаркеты;1502,27;30,05
-25232578_16109829;Продукты, супермаркеты;849,6;101,95
-25232578_16109872;Продукты, супермаркеты;959;19,18
-25232578_16109888;Продукты, супермаркеты;1219,2;24,38
-25232578_16109934;Продукты, супермаркеты;1179,13;23,58
-25232578_16109954;Продукты, супермаркеты;991,2;19,82
